N = 300
omega_r = 0.01
lambda = 0.105774
0                   0
0.167224         9.44767e-09
0.334448         4.42533e-08
0.501672         1.15938e-07
0.668896         2.38732e-07
0.83612         4.29929e-07
1.00334         7.10258e-07
1.17057         1.10428e-06
1.33779         1.64076e-06
1.50502         2.35313e-06
1.67224         3.27984e-06
1.83946         4.46485e-06
2.00669         5.95798e-06
2.17391         7.81537e-06
2.34114         1.00999e-05
2.50836         1.28814e-05
2.67559         1.62374e-05
2.84281          2.0253e-05
3.01003         2.50217e-05
3.17726         3.06451e-05
3.34448         3.72337e-05
3.51171         4.49067e-05
3.67893         5.37923e-05
3.84615         6.40276e-05
4.01338         7.57591e-05
4.1806         8.91422e-05
4.34783         0.000104341
4.51505         0.000121528
4.68227         0.000140886
4.8495         0.000162603
5.01672         0.000186877
5.18395         0.000213913
5.35117         0.000243919
5.51839         0.000277115
5.68562          0.00031372
5.85284         0.000353961
6.02007         0.000398066
6.18729         0.000446266
6.35452         0.000498794
6.52174         0.000555881
6.68896         0.000617757
6.85619         0.000684649
7.02341         0.000756781
7.19064          0.00083437
7.35786         0.000917626
7.52508          0.00100675
7.69231          0.00110194
7.85953          0.00120336
8.02676          0.00131119
8.19398          0.00142557
8.3612          0.00154665
8.52843          0.00167453
8.69565          0.00180932
8.86288          0.00195109
9.0301          0.00209989
9.19732          0.00225576
9.36455           0.0024187
9.53177          0.00258868
9.699          0.00276567
9.86622          0.00294959
10.0334          0.00314033
10.2007          0.00333777
10.3679          0.00354173
10.5351          0.00375204
10.7023          0.00396846
10.8696          0.00419075
11.0368          0.00441863
11.204          0.00465178
11.3712          0.00488986
11.5385          0.00513252
11.7057          0.00537935
11.8729          0.00562993
12.0401          0.00588381
12.2074          0.00614053
12.3746          0.00639959
12.5418          0.00666048
12.709          0.00692266
12.8763          0.00718559
13.0435           0.0074487
13.2107          0.00771142
13.3779          0.00797315
13.5452           0.0082333
13.7124          0.00849126
13.8796          0.00874643
14.0468          0.00899821
14.214          0.00924597
14.3813          0.00948913
14.5485          0.00972709
14.7157          0.00995925
14.8829            0.010185
15.0502           0.0104039
15.2174           0.0106153
15.3846           0.0108187
15.5518           0.0110135
15.7191           0.0111994
15.8863           0.0113758
16.0535           0.0115423
16.2207           0.0116985
16.388            0.011844
16.5552           0.0119785
16.7224           0.0121016
16.8896           0.0122131
17.0569           0.0123128
17.2241           0.0124004
17.3913           0.0124757
17.5585           0.0125387
17.7258           0.0125892
17.893           0.0126271
18.0602           0.0126524
18.2274           0.0126652
18.3946           0.0126655
18.5619           0.0126533
18.7291           0.0126287
18.8963            0.012592
19.0635           0.0125433
19.2308           0.0124828
19.398           0.0124107
19.5652           0.0123274
19.7324           0.0122331
19.8997           0.0121282
20.0669           0.0120129
20.2341           0.0118877
20.4013            0.011753
20.5686           0.0116092
20.7358           0.0114567
20.903           0.0112959
21.0702           0.0111273
21.2375           0.0109514
21.4047           0.0107687
21.5719           0.0105796
21.7391           0.0103846
21.9064           0.0101842
22.0736           0.0099789
22.2408          0.00976923
22.408          0.00955566
22.5753          0.00933866
22.7425          0.00911873
22.9097          0.00889634
23.0769          0.00867196
23.2441          0.00844605
23.4114          0.00821906
23.5786          0.00799142
23.7458          0.00776355
23.913          0.00753586
24.0803          0.00730876
24.2475           0.0070826
24.4147          0.00685777
24.5819          0.00663459
24.7492          0.00641341
24.9164          0.00619452
25.0836          0.00597823
25.2508          0.00576479
25.4181          0.00555448
25.5853          0.00534751
25.7525          0.00514411
25.9197          0.00494448
26.087           0.0047488
26.2542          0.00455723
26.4214          0.00436992
26.5886          0.00418698
26.7559          0.00400854
26.9231          0.00383468
27.0903          0.00366548
27.2575          0.00350101
27.4247          0.00334131
27.592          0.00318641
27.7592          0.00303634
27.9264           0.0028911
28.0936          0.00275068
28.2609          0.00261507
28.4281          0.00248424
28.5953          0.00235815
28.7625          0.00223675
28.9298          0.00211998
29.097          0.00200779
29.2642           0.0019001
29.4314          0.00179682
29.5987          0.00169788
29.7659          0.00160318
29.9331          0.00151262
30.1003          0.00142612
30.2676          0.00134356
30.4348          0.00126483
30.602          0.00118984
30.7692          0.00111846
30.9365          0.00105058
31.1037         0.000986101
31.2709         0.000924895
31.4381         0.000866851
31.6054         0.000811854
31.7726          0.00075979
31.9398         0.000710546
32.107          0.00066401
32.2742          0.00062007
32.4415         0.000578618
32.6087         0.000539547
32.7759          0.00050275
32.9431         0.000468125
33.1104          0.00043557
33.2776         0.000404989
33.4448         0.000376284
33.612         0.000349364
33.7793         0.000324138
33.9465         0.000300519
34.1137         0.000278422
34.2809         0.000257767
34.4482         0.000238475
34.6154         0.000220471
34.7826         0.000203681
34.9498         0.000188037
35.1171         0.000173473
35.2843         0.000159924
35.4515         0.000147329
35.6187         0.000135631
35.786         0.000124775
35.9532         0.000114707
36.1204         0.000105377
36.2876         9.67393e-05
36.4548         8.87474e-05
36.6221         8.13591e-05
36.7893         7.45339e-05
36.9565         6.82339e-05
37.1237          6.2423e-05
37.291         5.70675e-05
37.4582         5.21352e-05
37.6254         4.75963e-05
37.7926         4.34225e-05
37.9599         3.95874e-05
38.1271          3.6066e-05
38.2943         3.28352e-05
38.4615         2.98732e-05
38.6288         2.71597e-05
38.796         2.46756e-05
38.9632         2.24033e-05
39.1304         2.03261e-05
39.2977         1.84289e-05
39.4649         1.66972e-05
39.6321         1.51177e-05
39.7993         1.36782e-05
39.9666         1.23672e-05
40.1338         1.11741e-05
40.301         1.00891e-05
40.4682         9.10311e-06
40.6355         8.20772e-06
40.8027         7.39522e-06
40.9699         6.65846e-06
41.1371         5.99086e-06
41.3043         5.38636e-06
41.4716          4.8394e-06
41.6388         4.34484e-06
41.806           3.898e-06
41.9732         3.49455e-06
42.1405         3.13055e-06
42.3077         2.80236e-06
42.4749         2.50667e-06
42.6421         2.24046e-06
42.8094         2.00096e-06
42.9766         1.78564e-06
43.1438         1.59219e-06
43.311         1.41852e-06
43.4783         1.26272e-06
43.6455         1.12305e-06
43.8127         9.97917e-07
43.9799           8.859e-07
44.1472         7.85692e-07
44.3144         6.96111e-07
44.4816         6.16089e-07
44.6488         5.44657e-07
44.8161         4.80939e-07
44.9833         4.24144e-07
45.1505         3.73556e-07
45.3177         3.28531e-07
45.4849         2.88487e-07
45.6522         2.52901e-07
45.8194         2.21302e-07
45.9866         1.93265e-07
46.1538          1.6841e-07
46.3211         1.46395e-07
46.4883         1.26913e-07
46.6555          1.0969e-07
46.8227           9.448e-08
46.99         8.10633e-08
47.1572         6.92435e-08
47.3244         5.88456e-08
47.4916         4.97137e-08
47.6589         4.17092e-08
47.8261         3.47091e-08
47.9933         2.86046e-08
48.1605         2.32995e-08
48.3278         1.87092e-08
48.495         1.47597e-08
48.6622         1.13864e-08
48.8294         8.53347e-09
48.9967         6.15319e-09
49.1639         4.20515e-09
