       2.1     2.125      2.15     2.175       2.2       2.2     2.202     2.204     2.206     2.208      2.21     2.212     2.214     2.216     2.218      2.22     2.222     2.224     2.226     2.228      2.23     2.232     2.234     2.236     2.238      2.24     2.242     2.244     2.246     2.248      2.25     2.252     2.254     2.256     2.258      2.26     2.262     2.264     2.266     2.268      2.27     2.272     2.274     2.276     2.278      2.28     2.282     2.284     2.286     2.288      2.29     2.292     2.294     2.296     2.298       2.3     2.302     2.304     2.306     2.308      2.31     2.312     2.314     2.316     2.318      2.32     2.322     2.324     2.326     2.328      2.33     2.332     2.334     2.336     2.338      2.34     2.342     2.344     2.346     2.348      2.35     2.352     2.354     2.356     2.358      2.36     2.362     2.364     2.366     2.368      2.37     2.372     2.374     2.376     2.378      2.38     2.382     2.384     2.386     2.388      2.39     2.392     2.394     2.396     2.398       2.4       2.4     2.425      2.45     2.475       2.5
140
-1.66213  0.966486  0.868802  0.949215
-1.63705   1.04898   0.85376   1.27671
-1.60971   1.14824  0.835671    1.8373
-1.57982   1.27257  0.813523   2.85616
-1.54658   1.42718  0.784863   4.85003
-1.54652   1.43073  0.784881   4.87006
-1.54369   1.44333  0.782084   5.15951
-1.54088   1.45933  0.779359   5.43668
-1.53793    1.4739  0.776529   5.77865
-1.53492   1.49465  0.773351   6.16061
-1.53207   1.50836  0.770575   6.37581
-1.52896   1.53066  0.767155   6.88064
-1.52608   1.54276  0.764365   7.31409
-1.52293   1.56312  0.760686   8.04083
-1.51978   1.58741   0.75716   8.44364
-1.51671   1.60057  0.753902   8.49969
-1.51354   1.61633  0.750058   9.71879
-1.51042   1.63808  0.746495   10.1819
-1.50696   1.67774  0.741684   12.7798
-1.50364   1.69946  0.737682   12.0117
-1.50028   1.71171  0.733575   12.6261
-1.49676   1.74819  0.728345   14.7701
-1.49334   1.77975  0.723457    16.422
-1.48992   1.79367  0.718754   17.0796
-1.48625   1.84284  0.713036    20.754
-1.48242   1.89152   0.70588   27.6919
-1.47875   1.91101   0.70091    25.498
-1.47505   1.95797  0.693854   34.8259
-1.47131   2.00078  0.687236   40.5727
-1.46736   2.02137   0.68075   37.9744
-1.46307   2.10047  0.670728   47.7864
-1.45916   2.11741  0.664343   49.1556
-1.45503   2.18146  0.655247   59.7674
-1.45061   2.26195  0.642249   83.3388
-1.44602   2.32188  0.631436   86.6522
-1.44163   2.35658  0.619729   99.5349
-1.43685   2.40377  0.606855   109.968
-1.43302   2.41969  0.599097   114.181
-1.42729   2.54925  0.576371   148.993
-1.42234   2.59786    0.5611   160.775
-1.41726   2.64745  0.540871   189.045
-1.4122   2.65247  0.524788   195.862
-1.40731   2.66016  0.506813   212.587
-1.40198   2.66639  0.484594   233.876
-1.39663   2.66658  0.461731   248.265
-1.39152   2.69384  0.439995   261.366
-1.38599   2.64815  0.413571   278.878
-1.38145    2.6168  0.395626   279.683
-1.37629   2.56325   0.37188    286.75
-1.372   2.47246  0.360016    268.06
-1.36662   2.41674  0.334486   270.028
-1.36159   2.34122  0.309476   255.826
-1.3579   2.30796  0.298918   256.008
-1.35348   2.23324  0.281464   242.324
-1.34972   2.19644  0.272992   233.279
-1.34548   2.11373  0.256405   218.574
-1.34163   2.08886  0.246498   210.926
-1.33757   2.02079    0.2314   195.188
-1.33421   1.98026  0.224301   188.022
-1.33053   1.94796  0.216702   178.616
-1.32713   1.91205  0.207192   169.799
-1.3231    1.8734  0.194024   156.461
-1.31992   1.83773  0.189954   148.969
-1.31635   1.79886  0.179992    138.67
-1.31329    1.7726  0.174227   131.903
-1.30986   1.73949   0.16751   122.967
-1.30676   1.72538   0.16435   119.412
-1.30352   1.69088  0.156014   111.544
-1.30074   1.69277  0.157224   111.998
-1.29736   1.65312  0.146841   99.7977
-1.29454   1.64372  0.144479   99.0317
-1.29144   1.61605  0.140274   93.0242
-1.2884   1.60045  0.134805    87.475
-1.28539    1.5782  0.131469   82.9702
-1.28257   1.56007  0.128653   79.7034
-1.27967    1.5485  0.124344   75.9853
-1.27695   1.54354  0.123069   73.9462
-1.27406      1.52  0.118697   70.1162
-1.27123   1.51036    0.1178   69.1885
-1.26866   1.50238  0.115637   66.3523
-1.26583   1.47728  0.110869   61.8955
-1.26307   1.46605  0.109738   59.6792
-1.26033    1.4566  0.105406   57.2698
-1.25783   1.44763  0.105399   56.3669
-1.25514   1.42756  0.102161   52.6286
-1.25249   1.42204   0.10099    52.229
-1.24996   1.40695  0.099976   51.0764
-1.24729   1.40051 0.0977857   49.3931
-1.24477   1.38051 0.0953815    46.124
-1.24233   1.37994 0.0934335   45.3868
-1.23967   1.36277 0.0917641   43.6472
-1.23723   1.35235   0.09017   42.4221
-1.23478   1.34333 0.0892275   41.3271
-1.23231   1.33504 0.0874176   39.9985
-1.2299   1.32628   0.08636   39.0502
-1.22748   1.31464 0.0846759   37.8014
-1.22515   1.30923 0.0840319   36.8489
-1.22262   1.29332 0.0819262   35.1628
-1.22037   1.28703 0.0814352   34.7558
-1.21801     1.282 0.0796652   33.6362
-1.2157   1.27164 0.0785535   32.7385
-1.21325   1.26301  0.077445   31.4223
-1.21103   1.25269 0.0768164   31.2111
-1.20872   1.24576 0.0754203   30.1135
-1.20644   1.23607  0.074268   29.2822
-1.20427    1.2333 0.0733069   28.6098
-1.20427   1.22902 0.0736285   28.7046
-1.17717   1.14103 0.0635382   21.4282
-1.15197   1.07008  0.056111    16.883
-1.1284    1.0056 0.0504156   13.6056
-1.10621  0.949553 0.0459531   11.2974
2.28
