       2.1     2.125      2.15     2.175       2.2       2.2     2.202     2.204     2.206     2.208      2.21     2.212     2.214     2.216     2.218      2.22     2.222     2.224     2.226     2.228      2.23     2.232     2.234     2.236     2.238      2.24     2.242     2.244     2.246     2.248      2.25     2.252     2.254     2.256     2.258      2.26     2.262     2.264     2.266     2.268      2.27     2.272     2.274     2.276     2.278      2.28     2.282     2.284     2.286     2.288      2.29     2.292     2.294     2.296     2.298       2.3     2.302     2.304     2.306     2.308      2.31     2.312     2.314     2.316     2.318      2.32     2.322     2.324     2.326     2.328      2.33     2.332     2.334     2.336     2.338      2.34     2.342     2.344     2.346     2.348      2.35     2.352     2.354     2.356     2.358      2.36     2.362     2.364     2.366     2.368      2.37     2.372     2.374     2.376     2.378      2.38     2.382     2.384     2.386     2.388      2.39     2.392     2.394     2.396     2.398       2.4       2.4     2.425      2.45     2.475       2.5
100
-1.66208   0.96509  0.868727  0.955044
-1.63702   1.04875   0.85372    1.2863
-1.60982   1.14313  0.835818   1.81722
-1.57986   1.26286  0.813665    2.7728
-1.54648   1.42538  0.784519   5.15154
-1.54654   1.42079  0.784718   5.03677
-1.54353   1.44075  0.781626   5.28123
-1.54071   1.45213  0.779058   5.50926
-1.53783      1.47  0.776389    5.6884
-1.53506   1.47955  0.773785   5.92868
-1.5321   1.50055   0.77062   6.38741
-1.52899    1.5166   0.76697   7.05942
-1.52599   1.53613  0.764077   7.45041
-1.52305   1.55188  0.761153   7.75501
-1.5197   1.57558  0.756834   8.76873
-1.51653   1.58353  0.753511   8.52235
-1.51356   1.61579  0.750143   9.65281
-1.51037   1.62866  0.746365   10.3607
-1.50693   1.66467  0.741569   11.4312
-1.50354   1.68783  0.737478   12.2309
-1.50033   1.70521  0.733608   13.0818
-1.49708   1.72374  0.729794   12.9495
-1.49346   1.74403   0.72456    14.553
-1.4898   1.79144  0.718169   18.5527
-1.48623   1.80126  0.713866   17.9098
-1.48254   1.86116  0.707197   21.9295
-1.47873   1.89071  0.701119   24.8368
-1.47483   1.93949  0.693689   29.0897
-1.47111   1.97043  0.687273   30.7915
-1.46753   1.97734  0.682471   31.2133
-1.4635   2.02252  0.674687   34.7605
-1.45918    2.0905  0.663794   46.0618
-1.45509   2.12494  0.656436   49.2478
-1.45084   2.17505  0.646804   54.1972
-1.44695   2.19027  0.639526   56.5185
-1.44248   2.25306  0.628587   65.4174
-1.43772   2.29259  0.615233   75.1304
-1.43311   2.33545  0.603678   82.5604
-1.42908   2.33608  0.596667   79.3279
-1.42394   2.40933  0.580845   91.9206
-1.41905   2.41177  0.566313   98.1199
-1.41414   2.45465  0.549839   111.476
-1.40936   2.46848  0.535397   118.162
-1.4047   2.48428  0.522518   122.736
-1.39878   2.51097   0.49859   136.603
-1.39388   2.49232  0.483125   139.177
-1.39049   2.47831  0.478526   138.715
-1.38494   2.45593  0.457189   144.118
-1.38021   2.42822  0.441875   148.291
-1.37557   2.40229  0.425787    149.48
-1.37063   2.36007  0.408088   150.824
-1.36597   2.33437  0.391069   152.102
-1.36137   2.28705  0.374317   151.601
-1.35666   2.24547  0.357459    152.66
-1.35282   2.18543  0.348991   145.533
-1.34863   2.14587  0.336036   142.834
-1.34415   2.10005  0.320978   139.334
-1.34035   2.04797  0.307828   136.882
-1.33624   2.00914  0.295962   131.554
-1.33256   1.97471  0.286163    128.15
-1.32898   1.92609  0.277496   123.155
-1.32552   1.89089  0.271234    118.17
-1.32178   1.85953  0.258363   114.468
-1.31777   1.80361  0.245648   108.761
-1.31426   1.76981  0.236838   103.733
-1.31105    1.7413  0.231957   100.025
-1.3076   1.71272  0.223578    95.594
-1.30468   1.70073  0.219972   94.2932
-1.30109    1.6546  0.208261   87.2385
-1.29809   1.63301  0.202884   83.7468
-1.29489   1.60705  0.198647   81.2445
-1.29176   1.58133  0.192459   76.7885
-1.28897   1.57314  0.188454   74.9113
-1.28567   1.54803  0.179963   70.2262
-1.28306   1.52765  0.180694   69.6533
-1.28008   1.50888  0.173665   65.6073
-1.27733   1.49139  0.171122   63.5218
-1.27417   1.47028  0.165305      60.1
-1.27135   1.45738  0.160638   57.7575
-1.26879   1.45032  0.159915   57.1615
-1.26597   1.42804  0.155881   54.8478
-1.26328     1.418  0.153233    53.359
-1.2605   1.40237  0.148809   51.1779
-1.25779   1.39049  0.145438   48.7278
-1.25499   1.37692  0.140854   45.8296
-1.25261   1.36688  0.140576   46.2316
-1.25006   1.35288  0.137748    43.769
-1.24742    1.3486  0.134695   42.5802
-1.24485   1.33206  0.132724   40.8972
-1.24226    1.3207  0.130895   39.9305
-1.23971   1.31022   0.12753    38.559
-1.23726   1.30148  0.125523   37.6061
-1.23468   1.28778  0.121902   35.8642
-1.23241   1.28494  0.121941   35.4374
-1.22996   1.27202  0.120375   34.5549
-1.22755   1.26699  0.117747   32.9325
-1.2251   1.25521  0.116612   32.3593
-1.22272   1.24369  0.114659   31.4307
-1.2202   1.23298  0.112402   30.6765
-1.21798   1.22695  0.110697   29.7972
-1.21565   1.21913   0.10939   28.8579
-1.21337   1.21181  0.108076   28.1502
-1.21116   1.19977  0.107025   27.5455
-1.20886   1.19974  0.105496   27.0827
-1.20653   1.18382  0.103899   26.0618
-1.20426   1.17758  0.102321   25.2893
-1.20417   1.18009  0.102176   25.5552
-1.17715   1.09393 0.0884527   19.2196
-1.15196    1.0215 0.0781036   15.0753
-1.12844  0.961704 0.0702712   12.1508
-1.10619  0.907313 0.0638075   9.97614
2.278
