       2.1     2.125      2.15     2.175       2.2       2.2     2.202     2.204     2.206     2.208      2.21     2.212     2.214     2.216     2.218      2.22     2.222     2.224     2.226     2.228      2.23     2.232     2.234     2.236     2.238      2.24     2.242     2.244     2.246     2.248      2.25     2.252     2.254     2.256     2.258      2.26     2.262     2.264     2.266     2.268      2.27     2.272     2.274     2.276     2.278      2.28     2.282     2.284     2.286     2.288      2.29     2.292     2.294     2.296     2.298       2.3     2.302     2.304     2.306     2.308      2.31     2.312     2.314     2.316     2.318      2.32     2.322     2.324     2.326     2.328      2.33     2.332     2.334     2.336     2.338      2.34     2.342     2.344     2.346     2.348      2.35     2.352     2.354     2.356     2.358      2.36     2.362     2.364     2.366     2.368      2.37     2.372     2.374     2.376     2.378      2.38     2.382     2.384     2.386     2.388      2.39     2.392     2.394     2.396     2.398       2.4       2.4     2.425      2.45     2.475       2.5
40
-1.66206  0.961227  0.868771  0.945583
-1.63705   1.04372  0.853788    1.2814
-1.60968   1.14387  0.835695   1.82844
-1.57988   1.25354  0.813786   2.68497
-1.54646    1.4119  0.784736   4.70164
-1.54649   1.41366  0.784544   4.82902
-1.54381    1.4185  0.782604   4.73907
-1.54088   1.43585  0.779583   5.03096
-1.53779   1.45753  0.776052   5.53558
-1.53485   1.46996    0.7732   5.73951
-1.53156   1.49596  0.769328   6.23921
-1.52912   1.49102  0.767919   6.02579
-1.52576   1.52552  0.763598    6.7862
-1.52283   1.53279   0.76086   6.87522
-1.52003   1.54433  0.757947     7.181
-1.51677   1.55868  0.754463   7.46449
-1.51366    1.5854   0.75072   7.96126
-1.51055   1.59579  0.747453   8.13166
-1.50741   1.60713  0.744366   8.29742
-1.50459   1.61438  0.741626   8.49313
-1.5005   1.65344  0.735138   9.67923
-1.49701   1.67122  0.731003   9.97527
-1.49396   1.68559  0.727419   10.3542
-1.49086   1.70153  0.723824   10.7548
-1.48769   1.69843  0.720998   10.6099
-1.48458   1.72072  0.716824   11.3566
-1.48048   1.74772  0.710965    12.009
-1.4771   1.76612  0.706786   12.4602
-1.47326   1.78548  0.701246   13.1664
-1.46967   1.79579  0.696074   13.6878
-1.46605   1.81787  0.691295   14.2675
-1.4627   1.82459   0.68701   14.5337
-1.45861   1.86748  0.679541   16.1912
-1.45496   1.86981  0.675546   16.0119
-1.4514   1.88831  0.669856   17.0408
-1.44763   1.89726  0.664438   17.5053
-1.44351   1.92117  0.657626   18.3215
-1.4407    1.9124  0.655325    18.107
-1.43665   1.93377  0.648164   19.2075
-1.43193   1.95787  0.639328   20.4083
-1.42821   1.97001  0.633561   20.9787
-1.42413   1.97281  0.627125   21.4781
-1.4201   1.98292  0.620028   22.3142
-1.41599   1.99414  0.613459   22.8756
-1.41271   1.99023  0.609201   23.0748
-1.40843   2.00009  0.601627   23.7254
-1.40463   2.01009  0.595297   24.2654
-1.40025   2.01263  0.586653   25.1894
-1.39638   2.02894  0.580128   25.8514
-1.39317   2.01576  0.575641   26.0064
-1.3885   2.02259   0.56666   26.8267
-1.38455   2.02032  0.559113   27.4012
-1.37992   2.01874  0.549964   28.1533
-1.37656    2.0135  0.545669   27.9424
-1.37263   2.00883  0.538131   28.5494
-1.36833   2.00198  0.530192   28.8288
-1.36482   1.99591  0.524188   29.2435
-1.36096   1.98327  0.517783   29.2936
-1.35671   1.97217  0.509521   29.5834
-1.35248   1.96381  0.501395   29.7834
-1.34845   1.96321  0.492666   30.6689
-1.34505   1.94708   0.48798   30.2261
-1.34143   1.94588  0.481291   30.6643
-1.33697   1.91496  0.472216    30.563
-1.33286   1.89346  0.464145   30.5857
-1.32948   1.88318  0.458142   30.7154
-1.32554   1.87401  0.450004   30.8028
-1.32156   1.84686  0.441685   30.7509
-1.31837   1.83636  0.437594   30.6214
-1.31406   1.81047   0.42821   30.5027
-1.31096   1.79297  0.423146   30.3578
-1.30735   1.78244  0.416732   30.3492
-1.30431   1.76569  0.411934   30.1938
-1.30059   1.73882  0.404108   29.8738
-1.29699   1.72142  0.398262   29.5817
-1.2942   1.70937  0.394609   29.4043
-1.2903   1.68541  0.385339   29.3089
-1.28699   1.66339  0.380583   28.7831
-1.28373   1.64441  0.374175   28.5839
-1.2805   1.62414  0.368821   28.2223
-1.27673    1.6017  0.361427   27.8523
-1.27369   1.58514  0.355906   27.6785
-1.27112   1.57396  0.352749   27.4785
-1.26806   1.54798  0.347891   26.9515
-1.26471   1.53137  0.341689   26.5216
-1.26182   1.51524  0.337207   26.2177
-1.25884   1.49694  0.332166   25.8663
-1.25625   1.48167  0.328789   25.5266
-1.25275   1.45705  0.321307   25.0698
-1.25012   1.44776  0.318475   24.8301
-1.24682   1.42812  0.311848    24.379
-1.24452   1.41601  0.310286    24.041
-1.24113   1.39813  0.302648   23.6113
-1.23864   1.38263  0.299855   23.2938
-1.23603   1.36853     0.295   22.9817
-1.23337   1.34847  0.291898   22.5078
-1.23024   1.33408   0.28617   22.1244
-1.22776   1.32188  0.283311   21.7182
-1.22502   1.30561  0.278284   21.4197
-1.22281   1.29612  0.277033   21.1185
-1.22023   1.28716  0.273373   20.7538
-1.21751   1.26919  0.269015   20.3603
-1.21501   1.25669  0.265475     19.99
-1.21312   1.25176  0.265018    19.832
-1.21037   1.23735  0.260036   19.4004
-1.2076   1.21793  0.255948   18.9715
-1.20791   1.22146  0.256726   19.0223
-1.17902   1.10107  0.222794    15.416
-1.15308   1.00716  0.196209   12.5242
-1.12913  0.937016  0.177103   10.4359
-1.10649  0.876317   0.16037   8.69718
2.286
