       2.1     2.125      2.15     2.175       2.2       2.2     2.201     2.202     2.203     2.204     2.205     2.206     2.207     2.208     2.209      2.21     2.211     2.212     2.213     2.214     2.215     2.216     2.217     2.218     2.219      2.22     2.221     2.222     2.223     2.224     2.225     2.226     2.227     2.228     2.229      2.23     2.231     2.232     2.233     2.234     2.235     2.236     2.237     2.238     2.239      2.24     2.241     2.242     2.243     2.244     2.245     2.246     2.247     2.248     2.249      2.25     2.251     2.252     2.253     2.254     2.255     2.256     2.257     2.258     2.259      2.26     2.261     2.262     2.263     2.264     2.265     2.266     2.267     2.268     2.269      2.27     2.271     2.272     2.273     2.274     2.275     2.276     2.277     2.278     2.279      2.28     2.281     2.282     2.283     2.284     2.285     2.286     2.287     2.288     2.289      2.29     2.291     2.292     2.293     2.294     2.295     2.296     2.297     2.298     2.299       2.3     2.301     2.302     2.303     2.304     2.305     2.306     2.307     2.308     2.309      2.31     2.311     2.312     2.313     2.314     2.315     2.316     2.317     2.318     2.319      2.32     2.321     2.322     2.323     2.324     2.325     2.326     2.327     2.328     2.329      2.33     2.331     2.332     2.333     2.334     2.335     2.336     2.337     2.338     2.339      2.34     2.341     2.342     2.343     2.344     2.345     2.346     2.347     2.348     2.349      2.35     2.351     2.352     2.353     2.354     2.355     2.356     2.357     2.358     2.359      2.36     2.361     2.362     2.363     2.364     2.365     2.366     2.367     2.368     2.369      2.37     2.371     2.372     2.373     2.374     2.375     2.376     2.377     2.378     2.379      2.38     2.381     2.382     2.383     2.384     2.385     2.386     2.387     2.388     2.389      2.39     2.391     2.392     2.393     2.394     2.395     2.396     2.397     2.398     2.399       2.4       2.4     2.425      2.45     2.475       2.5
40
-1.66253  0.900366  0.869122  0.897613
-1.63735   0.98862   0.85424   1.20523
-1.61013   1.08734     0.836   1.75399
-1.57981   1.21751  0.813553   2.83898
-1.54716   1.37786  0.785109   4.93645
-1.54638   1.37904  0.783818   5.01521
-1.54535   1.38016  0.783795   4.59509
-1.54434   1.38338  0.782653   4.83504
-1.54289   1.37386  0.781601   4.86846
-1.5412   1.38207  0.780456   4.71375
-1.54035   1.39408  0.779479   4.94109
-1.53899   1.40177  0.778073   5.13281
-1.5367   1.42554   0.77519   5.48391
-1.53571   1.42412  0.774205    5.5577
-1.53462   1.42538  0.773883   5.61042
-1.53225   1.43992  0.770848   5.74241
-1.53189   1.41205  0.772351   5.14659
-1.53115    1.4237  0.771993   5.28624
-1.52776   1.47475  0.766217   6.18721
-1.52674   1.45262  0.765683   5.98368
-1.525   1.46062  0.764288   6.01354
-1.52374   1.50119  0.761653   7.06907
-1.52203   1.50509  0.760141   6.94416
-1.52019    1.5102  0.758444   6.80986
-1.51832   1.53623  0.755502   7.54649
-1.51751   1.53646  0.755222   7.62955
-1.51648   1.51456   0.75552   7.01548
-1.51385   1.54261  0.752126   7.29242
-1.51348   1.54041  0.752039    7.3162
-1.51208   1.55266   0.74971   8.15015
-1.51051   1.51723  0.749919   7.24457
-1.50803   1.56803  0.744975   8.28623
-1.50609   1.58905  0.742604   8.55062
-1.50496    1.5762  0.742678   8.11521
-1.50304   1.60379  0.739064   9.08949
-1.50234   1.59909  0.738529   9.19915
-1.50115   1.56305   0.73971   7.95142
-1.49839   1.59829  0.735201   8.85003
-1.49673   1.61994  0.732325   9.46652
-1.49501   1.63893  0.730341   9.51891
-1.4934    1.6424  0.727875   10.1521
-1.491   1.65667  0.724949   10.0026
-1.48952    1.6812   0.72096   11.7658
-1.48922   1.63231  0.725301     9.198
-1.48655    1.7147  0.718199   12.0018
-1.48478   1.68216  0.716908   11.3276
-1.48451   1.65876  0.718997   10.4443
-1.48381   1.64067  0.720858   9.39505
-1.47974   1.69864  0.712264   11.1458
-1.47998   1.67667  0.714704   10.6812
-1.47566    1.7478  0.704594   12.9227
-1.47451   1.75049  0.703358   13.1291
-1.4743    1.7288   0.70418   12.9458
-1.46991   1.77826  0.695754   14.1426
-1.46971   1.74591  0.698754   12.6377
-1.46788   1.77291  0.695849   13.4369
-1.46605   1.77001    0.6934    13.794
-1.46399   1.79074  0.689024    14.624
-1.46309     1.757  0.690733   13.2456
-1.45899    1.8522  0.679928   15.9518
-1.45792   1.83269  0.679447   15.9767
-1.45623   1.84867  0.677476   16.0658
-1.45476   1.84954  0.675852   16.3304
-1.45415   1.83953  0.677307    15.805
-1.45126    1.8458  0.672091     16.14
-1.44955   1.87693  0.667686   17.5301
-1.44829   1.83942   0.66884   16.3084
-1.4461   1.87133  0.663707   17.5563
-1.44365   1.87966  0.660906   17.3365
-1.44132   1.91647  0.652875   19.7461
-1.44085   1.87197  0.657727    17.295
-1.43642   1.93072  0.646099   19.7167
-1.43501   1.93747  0.644475   19.9568
-1.43313   1.91219  0.642437   19.4537
-1.43125   1.97103  0.636722   21.7371
-1.43269    1.9121  0.646298   18.9014
-1.42613    1.9789  0.627989   22.4159
-1.42643   1.91399  0.633981   20.1753
-1.42228   1.95451  0.623464   21.7611
-1.42123   1.96431  0.622792   21.9845
-1.42013   1.95476  0.624285   21.0251
-1.41843    1.9612  0.619937   21.8631
-1.41684   1.94677  0.618637   21.8275
-1.41607   1.95717   0.61911   21.2659
-1.41241    1.9972  0.610269   22.9036
-1.41008   1.96735  0.606078   23.1028
-1.4089   1.99679  0.603289   24.2712
-1.4067   1.95138  0.601193   23.1635
-1.40481   1.99809  0.597809   23.6795
-1.40452   1.95024  0.601616   22.9055
-1.39996   1.98784  0.588727   24.7402
-1.39731    2.0138  0.581565   25.7929
-1.39819   1.99188  0.586495    25.185
-1.39376   1.99234  0.576404   26.4112
-1.39226   1.97934  0.574817   25.9847
-1.38942   2.00377  0.568719   26.6424
-1.38865   1.99554  0.570591   25.7312
-1.38469   2.01248   0.55898   27.1533
-1.38669   1.98995  0.570552   25.3381
-1.38229   2.02032  0.557284   27.3958
-1.38242   2.00443   0.56077   27.0658
-1.37968   1.98509  0.555956   26.8538
-1.37706   2.02659  0.545955   29.3022
-1.37329   2.02056   0.53812   29.1358
-1.37344    2.0251  0.543928   28.2037
-1.37165   1.98217  0.540352   28.2467
-1.36621   2.01576  0.526203   29.3156
-1.36673   2.01228  0.529716   29.4043
-1.36471   1.98391  0.525011   29.0971
-1.3607   2.00739  0.513644   30.7139
-1.3593   2.00167     0.513   30.3829
-1.35643   1.97884  0.508099   29.8852
-1.35726   1.96176  0.513318   29.4695
-1.35612   1.95466  0.512817   29.0131
-1.35107    1.9637  0.497249   30.8831
-1.35233   1.95052  0.507811   29.3861
-1.34915   1.97814  0.496214    30.619
-1.34611    1.9558  0.489189   30.9524
-1.34534   1.92673   0.49284   29.6768
-1.34394   1.93348  0.489283   30.1591
-1.34196   1.94034  0.483793   30.4647
-1.33838   1.93917  0.474083   31.3786
-1.33904   1.90715  0.485233    29.292
-1.33648   1.91058  0.475707   30.5085
-1.33483   1.90497  0.471326   30.5834
-1.33088   1.89946  0.461454   31.3172
-1.32867   1.88166  0.455816   31.3497
-1.32859    1.8762  0.461736   30.4816
-1.32801   1.87104  0.461106   30.4104
-1.32261   1.86982  0.445128     31.05
-1.32183   1.88514  0.445742    31.282
-1.32146   1.86057  0.446997    30.945
-1.31855   1.80221  0.439509   30.2186
-1.31638   1.82566  0.435019    30.644
-1.31401   1.82863  0.430535   30.5079
-1.31483   1.80778   0.43693   30.1113
-1.31226   1.81139  0.432738   30.1392
-1.31034   1.80724  0.428182   30.4124
-1.30726   1.76901   0.41928   30.1844
-1.30576   1.80555  0.415979   30.6564
-1.3045   1.77331  0.416183   30.0235
-1.30342   1.75841  0.417147   29.6565
-1.30358   1.75893  0.415035   29.7323
-1.30006   1.76291  0.408066   30.2821
-1.30012   1.76772  0.411291   29.9017
-1.29773    1.7341  0.407347   29.5859
-1.29535   1.72223  0.400918   29.4396
-1.29316   1.73769  0.395199   29.8656
-1.29106   1.72837  0.392402   29.8658
-1.28902   1.70753  0.386316   29.8011
-1.28769   1.68534  0.383138   29.4826
-1.28711   1.69453  0.386393   29.2259
-1.2864   1.69736   0.38787    28.544
-1.28414   1.67078   0.37926   28.9818
-1.28113   1.66794  0.374459   28.9647
-1.28008   1.64159  0.372197   28.2994
-1.27783   1.65654  0.368284   28.6301
-1.2772   1.63892  0.367646   28.5104
-1.27408   1.60216  0.357977   28.0308
-1.27265   1.61328   0.35948   27.7195
-1.2713   1.59293  0.355573   27.7001
-1.26957    1.5823  0.351445   27.6582
-1.26993   1.58956  0.359373   27.4037
-1.26734     1.562  0.351374   27.1502
-1.26616   1.55593   0.34811   27.0165
-1.2634   1.55957  0.341962   27.0122
-1.26285    1.5559  0.343515   26.7505
-1.26021   1.54451  0.337598   26.5162
-1.25903   1.53579  0.336633   26.3413
-1.25856   1.52985  0.338081   26.2236
-1.25742   1.51731  0.336992   26.0444
-1.25526   1.49876  0.331123   25.6212
-1.25394   1.52234  0.326109   26.4063
-1.25201   1.45556  0.323426   25.2444
-1.25102   1.47563  0.323362   25.0589
-1.24794   1.47685  0.314308   25.1141
-1.2473   1.45326  0.315264    24.811
-1.24627   1.44928  0.314584   24.9188
-1.24657    1.4711  0.319685   25.4359
-1.24289   1.45033  0.308811   24.3455
-1.24245    1.4421  0.311377   24.5106
-1.24138   1.43338  0.307404   24.3031
-1.24004   1.44258  0.308017   24.1647
-1.23893   1.41987  0.306623   23.9448
-1.23669   1.41184  0.300629   23.7775
-1.23527   1.41065  0.298603   23.6579
-1.23297   1.37479  0.292447   22.9592
-1.23211   1.37901  0.291136   22.9883
-1.23168   1.39074  0.294099   23.1081
-1.23076   1.39938  0.295012   23.4451
-1.22903   1.36704   0.28885   22.8211
-1.22648   1.35337  0.285713   22.3629
-1.22529   1.33165  0.283163    21.547
-1.22516    1.3575  0.287178   22.4106
-1.22527   1.36553  0.290185   22.4881
-1.22269   1.33227  0.280594   21.8465
-1.22095      1.32  0.277678   21.4607
-1.21951   1.32409  0.277617   21.3887
-1.21824   1.31696  0.274335    21.239
-1.21826   1.32646  0.279249   21.3182
-1.21627   1.31529  0.273872   21.2083
-1.21439   1.29185  0.267104   20.4987
-1.21413    1.3078  0.271336   20.9237
-1.21209   1.27374  0.265839   20.2232
-1.21139   1.28481  0.266776   20.3666
-1.21028   1.27776  0.265875   20.4683
-1.2102   1.27715  0.265042   20.2883
-1.18114   1.14333  0.227615   16.4147
-1.15401   1.04938  0.199473   13.3803
-1.13024  0.977659  0.180138   11.1876
-1.10771  0.925105   0.16363   9.54568
2.297
